state_abb,month_date,delinquency_rate,fips_numeric,log_delinquency_rate
MN,2014-03-01,1.3,27,0.2700271372130602
MN,2014-04-01,1.3,27,0.2700271372130602
MN,2014-05-01,1.2,27,0.1906203596086497
MN,2014-06-01,1.2,27,0.1906203596086497
MN,2014-07-01,1.2,27,0.1906203596086497
MN,2014-08-01,1.2,27,0.1906203596086497
MN,2014-09-01,1.2,27,0.1906203596086497
MN,2014-10-01,1.2,27,0.1906203596086497
MN,2014-11-01,1.2,27,0.1906203596086497
MN,2014-12-01,1.2,27,0.1906203596086497
MN,2015-01-01,1.1,27,0.10436001532424286
MN,2015-02-01,1.1,27,0.10436001532424286
MN,2015-03-01,1,27,0.009950330853168092
MN,2015-04-01,1,27,0.009950330853168092
MN,2015-05-01,1,27,0.009950330853168092
MN,2015-06-01,1,27,0.009950330853168092
MN,2015-07-01,0.9,27,-0.09431067947124129
MN,2015-08-01,0.9,27,-0.09431067947124129
MN,2015-09-01,0.9,27,-0.09431067947124129
MN,2015-10-01,0.9,27,-0.09431067947124129
MN,2015-11-01,0.9,27,-0.09431067947124129
MN,2015-12-01,0.9,27,-0.09431067947124129
MN,2016-01-01,0.9,27,-0.09431067947124129
MN,2016-02-01,0.9,27,-0.09431067947124129
MN,2016-03-01,0.8,27,-0.21072103131565253
MN,2016-04-01,0.8,27,-0.21072103131565253
MN,2016-05-01,0.8,27,-0.21072103131565253
MN,2016-06-01,0.7,27,-0.342490308946776
MN,2016-07-01,0.7,27,-0.342490308946776
MN,2016-08-01,0.7,27,-0.342490308946776
MN,2016-09-01,0.7,27,-0.342490308946776
MN,2016-10-01,0.7,27,-0.342490308946776
MN,2016-11-01,0.7,27,-0.342490308946776
MN,2016-12-01,0.7,27,-0.342490308946776
MN,2017-01-01,0.7,27,-0.342490308946776
MN,2017-02-01,0.8,27,-0.21072103131565253
MN,2017-03-01,0.7,27,-0.342490308946776
MN,2017-04-01,0.7,27,-0.342490308946776
MN,2017-05-01,0.6,27,-0.4942963218147801
MN,2017-06-01,0.7,27,-0.342490308946776
MN,2017-07-01,0.6,27,-0.4942963218147801
MN,2017-08-01,0.6,27,-0.4942963218147801
MN,2017-09-01,0.6,27,-0.4942963218147801
MN,2017-10-01,0.6,27,-0.4942963218147801
MN,2017-11-01,0.6,27,-0.4942963218147801
MN,2017-12-01,0.6,27,-0.4942963218147801
MN,2018-01-01,0.6,27,-0.4942963218147801
MN,2018-02-01,0.6,27,-0.4942963218147801
MN,2018-03-01,0.5,27,-0.6733445532637656
MN,2018-04-01,0.5,27,-0.6733445532637656
MN,2018-05-01,0.5,27,-0.6733445532637656
MN,2018-06-01,0.5,27,-0.6733445532637656
MN,2018-07-01,0.5,27,-0.6733445532637656
MN,2018-08-01,0.5,27,-0.6733445532637656
MN,2018-09-01,0.5,27,-0.6733445532637656
MN,2018-10-01,0.5,27,-0.6733445532637656
MN,2018-11-01,0.5,27,-0.6733445532637656
MN,2018-12-01,0.5,27,-0.6733445532637656
MN,2019-01-01,0.5,27,-0.6733445532637656
MN,2019-02-01,0.5,27,-0.6733445532637656
MN,2019-03-01,0.5,27,-0.6733445532637656
MN,2019-04-01,0.4,27,-0.8915981192837835
MN,2019-05-01,0.4,27,-0.8915981192837835
MN,2019-06-01,0.5,27,-0.6733445532637656
MN,2019-07-01,0.5,27,-0.6733445532637656
MN,2019-08-01,0.5,27,-0.6733445532637656
MN,2019-09-01,0.5,27,-0.6733445532637656
MN,2019-10-01,0.6,27,-0.4942963218147801
MN,2019-11-01,0.6,27,-0.4942963218147801
MN,2019-12-01,0.6,27,-0.4942963218147801
MN,2020-01-01,0.6,27,-0.4942963218147801
MN,2020-02-01,0.6,27,-0.4942963218147801
MN,2020-03-01,0.6,27,-0.4942963218147801
MN,2020-04-01,0.5,27,-0.6733445532637656
MN,2020-05-01,0.5,27,-0.6733445532637656
MN,2020-06-01,0.4,27,-0.8915981192837835
MN,2020-07-01,0.4,27,-0.8915981192837835
MN,2020-08-01,0.4,27,-0.8915981192837835
MN,2020-09-01,0.4,27,-0.8915981192837835
MN,2020-10-01,0.4,27,-0.8915981192837835
MN,2020-11-01,0.4,27,-0.8915981192837835
MN,2020-12-01,0.4,27,-0.8915981192837835
MN,2021-01-01,0.4,27,-0.8915981192837835
MN,2021-02-01,0.4,27,-0.8915981192837835
MN,2021-03-01,0.4,27,-0.8915981192837835
MN,2021-04-01,0.4,27,-0.8915981192837835
MN,2021-05-01,0.3,27,-1.171182981502945
MN,2021-06-01,0.3,27,-1.171182981502945
MN,2021-07-01,0.4,27,-0.8915981192837835
MN,2021-08-01,0.4,27,-0.8915981192837835
MN,2021-09-01,0.4,27,-0.8915981192837835
MN,2021-10-01,0.3,27,-1.171182981502945
MN,2021-11-01,0.4,27,-0.8915981192837835
MN,2021-12-01,0.4,27,-0.8915981192837835
MN,2022-01-01,0.4,27,-0.8915981192837835
MN,2022-02-01,0.4,27,-0.8915981192837835
MN,2022-03-01,0.4,27,-0.8915981192837835
MN,2022-04-01,0.4,27,-0.8915981192837835
MN,2022-05-01,0.4,27,-0.8915981192837835
MN,2022-06-01,0.4,27,-0.8915981192837835
MN,2022-07-01,0.4,27,-0.8915981192837835
MN,2022-08-01,0.4,27,-0.8915981192837835
MN,2022-09-01,0.4,27,-0.8915981192837835
MN,2022-10-01,0.3,27,-1.171182981502945
MN,2022-11-01,0.4,27,-0.8915981192837835
MN,2022-12-01,0.4,27,-0.8915981192837835
MN,2023-01-01,0.4,27,-0.8915981192837835
MN,2023-02-01,0.4,27,-0.8915981192837835
MN,2023-03-01,0.4,27,-0.8915981192837835
MN,2023-04-01,0.4,27,-0.8915981192837835
MN,2023-05-01,0.3,27,-1.171182981502945
MN,2023-06-01,0.3,27,-1.171182981502945
MN,2023-07-01,0.4,27,-0.8915981192837835
MN,2023-08-01,0.4,27,-0.8915981192837835
MN,2023-09-01,0.4,27,-0.8915981192837835
MN,2023-10-01,0.4,27,-0.8915981192837835
MN,2023-11-01,0.4,27,-0.8915981192837835
MN,2023-12-01,0.4,27,-0.8915981192837835
MN,2024-01-01,0.5,27,-0.6733445532637656
MN,2024-02-01,0.5,27,-0.6733445532637656
MN,2024-03-01,0.5,27,-0.6733445532637656
MN,2024-04-01,0.4,27,-0.8915981192837835
MN,2024-05-01,0.5,27,-0.6733445532637656
MN,2024-06-01,0.5,27,-0.6733445532637656
MN,2024-07-01,0.5,27,-0.6733445532637656
MN,2024-08-01,0.5,27,-0.6733445532637656
MN,2024-09-01,0.5,27,-0.6733445532637656
MN,2024-10-01,0.6,27,-0.4942963218147801
MN,2024-11-01,0.5,27,-0.6733445532637656
MN,2024-12-01,0.6,27,-0.4942963218147801
MN,2025-01-01,0.6,27,-0.4942963218147801
MN,2025-02-01,0.5,27,-0.6733445532637656
MN,2025-03-01,0.5,27,-0.6733445532637656
MS,2008-01-01,2.1,28,0.7466879474879751
MS,2008-02-01,2.3,28,0.837247524533702
MS,2008-03-01,2.1,28,0.7466879474879751
MS,2008-04-01,2.1,28,0.7466879474879751
MS,2008-05-01,2.2,28,0.7929925155296614
MS,2008-06-01,2.1,28,0.7466879474879751
MS,2008-07-01,2.3,28,0.837247524533702
MS,2008-08-01,2.3,28,0.837247524533702
MS,2008-09-01,2.3,28,0.837247524533702
MS,2008-10-01,2.6,28,0.959350221334602
MS,2008-11-01,2.8,28,1.0331844833456543
MS,2008-12-01,3,28,1.1019400787607843
MS,2009-01-01,3.2,28,1.1662709371419244
MS,2009-02-01,3.1,28,1.1346227261911428
MS,2009-03-01,3.2,28,1.1662709371419244
MS,2009-04-01,3.2,28,1.1662709371419244
MS,2009-05-01,3.5,28,1.2556160374777743
MS,2009-06-01,3.7,28,1.3110318766193438
MS,2009-07-01,3.9,28,1.3635373739972743
MS,2009-08-01,4,28,1.3887912413184778
MS,2009-09-01,4.4,28,1.4838746894587547
MS,2009-10-01,4.6,28,1.528227857008557
MS,2009-11-01,4.7,28,1.5496879080283263
MS,2009-12-01,4.9,28,1.5912739418064292
MS,2010-01-01,5.2,28,1.6505798557652755
MS,2010-02-01,5.2,28,1.6505798557652755
MS,2010-03-01,4.9,28,1.5912739418064292
MS,2010-04-01,4.7,28,1.5496879080283263
MS,2010-05-01,4.8,28,1.5706970841176697
MS,2010-06-01,4.7,28,1.5496879080283263
MS,2010-07-01,4.6,28,1.528227857008557
MS,2010-08-01,4.5,28,1.506297153514587
MS,2010-09-01,4.6,28,1.528227857008557
MS,2010-10-01,4.6,28,1.528227857008557
MS,2010-11-01,4.6,28,1.528227857008557
MS,2010-12-01,4.5,28,1.506297153514587
MS,2011-01-01,4.5,28,1.506297153514587
MS,2011-02-01,4.4,28,1.4838746894587547
MS,2011-03-01,4.1,28,1.413423028508143
MS,2011-04-01,4,28,1.3887912413184778
MS,2011-05-01,3.9,28,1.3635373739972743
MS,2011-06-01,4,28,1.3887912413184778
MS,2011-07-01,4.1,28,1.413423028508143
MS,2011-08-01,4.1,28,1.413423028508143
MS,2011-09-01,4.1,28,1.413423028508143
MS,2011-10-01,4.1,28,1.413423028508143
MS,2011-11-01,4.2,28,1.43746264769429
MS,2011-12-01,4.3,28,1.4609379041156563
MS,2012-01-01,4.4,28,1.4838746894587547
MS,2012-02-01,4.4,28,1.4838746894587547
MS,2012-03-01,4.1,28,1.413423028508143
MS,2012-04-01,4,28,1.3887912413184778
MS,2012-05-01,4,28,1.3887912413184778
MS,2012-06-01,4,28,1.3887912413184778
MS,2012-07-01,4,28,1.3887912413184778
MS,2012-08-01,3.9,28,1.3635373739972743
MS,2012-09-01,4,28,1.3887912413184778
MS,2012-10-01,3.9,28,1.3635373739972743
MS,2012-11-01,3.9,28,1.3635373739972743
MS,2012-12-01,4,28,1.3887912413184778
MS,2013-01-01,3.9,28,1.3635373739972743
MS,2013-02-01,3.7,28,1.3110318766193438
MS,2013-03-01,3.5,28,1.2556160374777743
MS,2013-04-01,3.3,28,1.1969481893889715
MS,2013-05-01,3.1,28,1.1346227261911428
MS,2013-06-01,3.2,28,1.1662709371419244
MS,2013-07-01,3,28,1.1019400787607843
MS,2013-08-01,3.1,28,1.1346227261911428
MS,2013-09-01,3.1,28,1.1346227261911428
MS,2013-10-01,3.1,28,1.1346227261911428
MS,2013-11-01,3,28,1.1019400787607843
MS,2013-12-01,3.2,28,1.1662709371419244
MS,2014-01-01,3.3,28,1.1969481893889715
MS,2014-02-01,3,28,1.1019400787607843
MS,2014-03-01,2.9,28,1.068153081183401
MS,2014-04-01,2.7,28,0.9969486348916096
MS,2014-05-01,2.8,28,1.0331844833456543
MS,2014-06-01,2.9,28,1.068153081183401
MS,2014-07-01,2.7,28,0.9969486348916096
MS,2014-08-01,2.7,28,0.9969486348916096
MS,2014-09-01,2.8,28,1.0331844833456543
MS,2014-10-01,2.7,28,0.9969486348916096
MS,2014-11-01,2.7,28,0.9969486348916096
MS,2014-12-01,2.8,28,1.0331844833456543
MS,2015-01-01,2.8,28,1.0331844833456543
MS,2015-02-01,2.6,28,0.959350221334602
MS,2015-03-01,2.6,28,0.959350221334602
MS,2015-04-01,2.4,28,0.8796267475025635
MS,2015-05-01,2.4,28,0.8796267475025635
MS,2015-06-01,2.4,28,0.8796267475025635
MS,2015-07-01,2.3,28,0.837247524533702
MS,2015-08-01,2.3,28,0.837247524533702
MS,2015-09-01,2.4,28,0.8796267475025635
MS,2015-10-01,2.4,28,0.8796267475025635
MS,2015-11-01,2.3,28,0.837247524533702
MS,2015-12-01,2.5,28,0.9202827531436925
MS,2016-01-01,2.5,28,0.9202827531436925
MS,2016-02-01,2.5,28,0.9202827531436925
MS,2016-03-01,2.3,28,0.837247524533702
MS,2016-04-01,2,28,0.6981347220709843
MS,2016-05-01,2,28,0.6981347220709843
MS,2016-06-01,2,28,0.6981347220709843
MS,2016-07-01,1.9,28,0.6471032420585384
MS,2016-08-01,1.9,28,0.6471032420585384
MS,2016-09-01,1.9,28,0.6471032420585384
MS,2016-10-01,2,28,0.6981347220709843
MS,2016-11-01,1.9,28,0.6471032420585384
MS,2016-12-01,2,28,0.6981347220709843
MS,2017-01-01,2,28,0.6981347220709843
MS,2017-02-01,2,28,0.6981347220709843
MS,2017-03-01,1.8,28,0.5933268452777344
MS,2017-04-01,1.8,28,0.5933268452777344
MS,2017-05-01,1.8,28,0.5933268452777344
MS,2017-06-01,1.8,28,0.5933268452777344
MS,2017-07-01,1.8,28,0.5933268452777344
MS,2017-08-01,1.8,28,0.5933268452777344
MS,2017-09-01,1.8,28,0.5933268452777344
MS,2017-10-01,1.9,28,0.6471032420585384
MS,2017-11-01,1.9,28,0.6471032420585384
MS,2017-12-01,1.9,28,0.6471032420585384
MS,2018-01-01,1.9,28,0.6471032420585384
MS,2018-02-01,1.9,28,0.6471032420585384
MS,2018-03-01,1.6,28,0.4762341789963717
MS,2018-04-01,1.6,28,0.4762341789963717
MS,2018-05-01,1.6,28,0.4762341789963717
MS,2018-06-01,1.5,28,0.412109650826833
MS,2018-07-01,1.5,28,0.412109650826833
MS,2018-08-01,1.6,28,0.4762341789963717
MS,2018-09-01,1.7,28,0.5364933705145685
MS,2018-10-01,1.7,28,0.5364933705145685
MS,2018-11-01,1.7,28,0.5364933705145685
MS,2018-12-01,1.8,28,0.5933268452777344
MS,2019-01-01,1.8,28,0.5933268452777344
MS,2019-02-01,1.6,28,0.4762341789963717
MS,2019-03-01,1.5,28,0.412109650826833
MS,2019-04-01,1.3,28,0.2700271372130602
MS,2019-05-01,1.2,28,0.1906203596086497
MS,2019-06-01,1.2,28,0.1906203596086497
MS,2019-07-01,1.3,28,0.2700271372130602
MS,2019-08-01,1.3,28,0.2700271372130602
MS,2019-09-01,1.3,28,0.2700271372130602
MS,2019-10-01,1.4,28,0.34358970439007686
MS,2019-11-01,1.3,28,0.2700271372130602
MS,2019-12-01,1.4,28,0.34358970439007686
MS,2020-01-01,1.7,28,0.5364933705145685
MS,2020-02-01,1.6,28,0.4762341789963717
MS,2020-03-01,1.4,28,0.34358970439007686
MS,2020-04-01,1.2,28,0.1906203596086497
MS,2020-05-01,1.3,28,0.2700271372130602
MS,2020-06-01,1.1,28,0.10436001532424286
MS,2020-07-01,1.1,28,0.10436001532424286
MS,2020-08-01,1.2,28,0.1906203596086497
MS,2020-09-01,1.2,28,0.1906203596086497
MS,2020-10-01,1.1,28,0.10436001532424286
MS,2020-11-01,1.1,28,0.10436001532424286
MS,2020-12-01,1,28,0.009950330853168092
MS,2021-01-01,1.1,28,0.10436001532424286
MS,2021-02-01,1.1,28,0.10436001532424286
MS,2021-03-01,1.1,28,0.10436001532424286
MS,2021-04-01,1,28,0.009950330853168092
MS,2021-05-01,0.9,28,-0.09431067947124129
MS,2021-06-01,0.9,28,-0.09431067947124129
MS,2021-07-01,1,28,0.009950330853168092
MS,2021-08-01,1,28,0.009950330853168092
MS,2021-09-01,0.9,28,-0.09431067947124129
MS,2021-10-01,1,28,0.009950330853168092
MS,2021-11-01,1,28,0.009950330853168092
MS,2021-12-01,1.1,28,0.10436001532424286
MS,2022-01-01,1.1,28,0.10436001532424286
MS,2022-02-01,1.1,28,0.10436001532424286
MS,2022-03-01,1,28,0.009950330853168092
MS,2022-04-01,1,28,0.009950330853168092
MS,2022-05-01,0.9,28,-0.09431067947124129
MS,2022-06-01,0.9,28,-0.09431067947124129
MS,2022-07-01,1,28,0.009950330853168092
MS,2022-08-01,0.9,28,-0.09431067947124129
MS,2022-09-01,1,28,0.009950330853168092
MS,2022-10-01,1,28,0.009950330853168092
MS,2022-11-01,1,28,0.009950330853168092
MS,2022-12-01,1,28,0.009950330853168092
MS,2023-01-01,1.2,28,0.1906203596086497
MS,2023-02-01,1.1,28,0.10436001532424286
MS,2023-03-01,1,28,0.009950330853168092
MS,2023-04-01,0.9,28,-0.09431067947124129
MS,2023-05-01,0.9,28,-0.09431067947124129
MS,2023-06-01,0.9,28,-0.09431067947124129
MS,2023-07-01,1,28,0.009950330853168092
MS,2023-08-01,1.1,28,0.10436001532424286
MS,2023-09-01,1.1,28,0.10436001532424286
MS,2023-10-01,1.1,28,0.10436001532424286
MS,2023-11-01,1.2,28,0.1906203596086497
MS,2023-12-01,1.3,28,0.2700271372130602
MS,2024-01-01,1.3,28,0.2700271372130602
MS,2024-02-01,1.2,28,0.1906203596086497
MS,2024-03-01,1.1,28,0.10436001532424286
MS,2024-04-01,1.1,28,0.10436001532424286
MS,2024-05-01,1.1,28,0.10436001532424286
MS,2024-06-01,1.2,28,0.1906203596086497
MS,2024-07-01,1.3,28,0.2700271372130602
MS,2024-08-01,1.3,28,0.2700271372130602
MS,2024-09-01,1.3,28,0.2700271372130602
MS,2024-10-01,1.3,28,0.2700271372130602
MS,2024-11-01,1.4,28,0.34358970439007686
MS,2024-12-01,1.5,28,0.412109650826833
MS,2025-01-01,1.6,28,0.4762341789963717
MS,2025-02-01,1.6,28,0.4762341789963717
MS,2025-03-01,1.4,28,0.34358970439007686
MO,2008-01-01,1.4,29,0.34358970439007686
MO,2008-02-01,1.4,29,0.34358970439007686
MO,2008-03-01,1.4,29,0.34358970439007686
MO,2008-04-01,1.3,29,0.2700271372130602
MO,2008-05-01,1.4,29,0.34358970439007686
MO,2008-06-01,1.4,29,0.34358970439007686
MO,2008-07-01,1.5,29,0.412109650826833
MO,2008-08-01,1.6,29,0.4762341789963717
MO,2008-09-01,1.8,29,0.5933268452777344
MO,2008-10-01,1.9,29,0.6471032420585384
MO,2008-11-01,2,29,0.6981347220709843
MO,2008-12-01,2.1,29,0.7466879474879751
MO,2009-01-01,2.2,29,0.7929925155296614
MO,2009-02-01,2.3,29,0.837247524533702
MO,2009-03-01,2.3,29,0.837247524533702
MO,2009-04-01,2.4,29,0.8796267475025635
MO,2009-05-01,2.6,29,0.959350221334602
MO,2009-06-01,2.6,29,0.959350221334602
MO,2009-07-01,2.8,29,1.0331844833456543
MO,2009-08-01,2.9,29,1.068153081183401
MO,2009-09-01,3.1,29,1.1346227261911428
MO,2009-10-01,3.2,29,1.1662709371419244
MO,2009-11-01,3.3,29,1.1969481893889715
MO,2009-12-01,3.3,29,1.1969481893889715
MO,2010-01-01,3.4,29,1.2267122912954254
MO,2010-02-01,3.3,29,1.1969481893889715
MO,2010-03-01,3.1,29,1.1346227261911428
MO,2010-04-01,3,29,1.1019400787607843
MO,2010-05-01,3,29,1.1019400787607843
MO,2010-06-01,2.8,29,1.0331844833456543
MO,2010-07-01,2.8,29,1.0331844833456543
MO,2010-08-01,2.8,29,1.0331844833456543
MO,2010-09-01,2.8,29,1.0331844833456543
MO,2010-10-01,2.8,29,1.0331844833456543
MO,2010-11-01,2.8,29,1.0331844833456543
MO,2010-12-01,2.7,29,0.9969486348916096
MO,2011-01-01,2.8,29,1.0331844833456543
MO,2011-02-01,2.8,29,1.0331844833456543
MO,2011-03-01,2.7,29,0.9969486348916096
MO,2011-04-01,2.6,29,0.959350221334602
MO,2011-05-01,2.6,29,0.959350221334602
MO,2011-06-01,2.5,29,0.9202827531436925
MO,2011-07-01,2.6,29,0.959350221334602
MO,2011-08-01,2.6,29,0.959350221334602
MO,2011-09-01,2.7,29,0.9969486348916096
MO,2011-10-01,2.7,29,0.9969486348916096
MO,2011-11-01,2.8,29,1.0331844833456543
MO,2011-12-01,2.9,29,1.068153081183401
MO,2012-01-01,2.9,29,1.068153081183401
MO,2012-02-01,2.9,29,1.068153081183401
MO,2012-03-01,2.8,29,1.0331844833456543
MO,2012-04-01,2.6,29,0.959350221334602
MO,2012-05-01,2.6,29,0.959350221334602
MO,2012-06-01,2.6,29,0.959350221334602
MO,2012-07-01,2.6,29,0.959350221334602
MO,2012-08-01,2.5,29,0.9202827531436925
MO,2012-09-01,2.6,29,0.959350221334602
MO,2012-10-01,2.6,29,0.959350221334602
MO,2012-11-01,2.6,29,0.959350221334602
MO,2012-12-01,2.6,29,0.959350221334602
MO,2013-01-01,2.6,29,0.959350221334602
MO,2013-02-01,2.5,29,0.9202827531436925
MO,2013-03-01,2.4,29,0.8796267475025635
MO,2013-04-01,2.2,29,0.7929925155296614
MO,2013-05-01,2.2,29,0.7929925155296614
MO,2013-06-01,2.1,29,0.7466879474879751
MO,2013-07-01,2.1,29,0.7466879474879751
MO,2013-08-01,2,29,0.6981347220709843
MO,2013-09-01,2,29,0.6981347220709843
MO,2013-10-01,1.9,29,0.6471032420585384
MO,2013-11-01,2.1,29,0.7466879474879751
MO,2013-12-01,2.1,29,0.7466879474879751
MO,2014-01-01,2.1,29,0.7466879474879751
MO,2014-02-01,2,29,0.6981347220709843
MO,2014-03-01,1.9,29,0.6471032420585384
MO,2014-04-01,1.8,29,0.5933268452777344
MO,2014-05-01,1.8,29,0.5933268452777344
MO,2014-06-01,1.8,29,0.5933268452777344
MO,2014-07-01,1.7,29,0.5364933705145685
MO,2014-08-01,1.7,29,0.5364933705145685
MO,2014-09-01,1.7,29,0.5364933705145685
MO,2014-10-01,1.7,29,0.5364933705145685
MO,2014-11-01,1.8,29,0.5933268452777344
MO,2014-12-01,1.8,29,0.5933268452777344
MO,2015-01-01,1.8,29,0.5933268452777344
MO,2015-02-01,1.7,29,0.5364933705145685
MO,2015-03-01,1.6,29,0.4762341789963717
MO,2015-04-01,1.5,29,0.412109650826833
MO,2015-05-01,1.5,29,0.412109650826833
MO,2015-06-01,1.4,29,0.34358970439007686
MO,2015-07-01,1.3,29,0.2700271372130602
MO,2015-08-01,1.3,29,0.2700271372130602
MO,2015-09-01,1.3,29,0.2700271372130602
MO,2015-10-01,1.3,29,0.2700271372130602
MO,2015-11-01,1.3,29,0.2700271372130602
MO,2015-12-01,1.4,29,0.34358970439007686
MO,2016-01-01,1.4,29,0.34358970439007686
MO,2016-02-01,1.4,29,0.34358970439007686
MO,2016-03-01,1.3,29,0.2700271372130602
MO,2016-04-01,1.1,29,0.10436001532424286
MO,2016-05-01,1.1,29,0.10436001532424286
MO,2016-06-01,1.1,29,0.10436001532424286
MO,2016-07-01,1.1,29,0.10436001532424286
MO,2016-08-01,1.1,29,0.10436001532424286
MO,2016-09-01,1.1,29,0.10436001532424286
MO,2016-10-01,1.1,29,0.10436001532424286
MO,2016-11-01,1.1,29,0.10436001532424286
MO,2016-12-01,1.1,29,0.10436001532424286
MO,2017-01-01,1.1,29,0.10436001532424286
MO,2017-02-01,1,29,0.009950330853168092
MO,2017-03-01,0.9,29,-0.09431067947124129
MO,2017-04-01,0.9,29,-0.09431067947124129
MO,2017-05-01,0.9,29,-0.09431067947124129
MO,2017-06-01,0.9,29,-0.09431067947124129
MO,2017-07-01,0.8,29,-0.21072103131565253
MO,2017-08-01,0.8,29,-0.21072103131565253
MO,2017-09-01,0.9,29,-0.09431067947124129
MO,2017-10-01,0.9,29,-0.09431067947124129
MO,2017-11-01,1,29,0.009950330853168092
MO,2017-12-01,1,29,0.009950330853168092
MO,2018-01-01,0.9,29,-0.09431067947124129
MO,2018-02-01,0.9,29,-0.09431067947124129
MO,2018-03-01,0.8,29,-0.21072103131565253
MO,2018-04-01,0.7,29,-0.342490308946776
MO,2018-05-01,0.8,29,-0.21072103131565253
MO,2018-06-01,0.7,29,-0.342490308946776
MO,2018-07-01,0.7,29,-0.342490308946776
MO,2018-08-01,0.7,29,-0.342490308946776
MO,2018-09-01,0.8,29,-0.21072103131565253
MO,2018-10-01,0.7,29,-0.342490308946776
MO,2018-11-01,0.7,29,-0.342490308946776
MO,2018-12-01,0.8,29,-0.21072103131565253
MO,2019-01-01,0.8,29,-0.21072103131565253
MO,2019-02-01,0.8,29,-0.21072103131565253
MO,2019-03-01,0.7,29,-0.342490308946776
MO,2019-04-01,0.6,29,-0.4942963218147801
MO,2019-05-01,0.7,29,-0.342490308946776
MO,2019-06-01,0.7,29,-0.342490308946776
MO,2019-07-01,0.7,29,-0.342490308946776
MO,2019-08-01,0.7,29,-0.342490308946776
MO,2019-09-01,0.7,29,-0.342490308946776
MO,2019-10-01,0.7,29,-0.342490308946776
MO,2019-11-01,0.8,29,-0.21072103131565253
MO,2019-12-01,0.8,29,-0.21072103131565253
MO,2020-01-01,0.8,29,-0.21072103131565253
MO,2020-02-01,0.8,29,-0.21072103131565253
MO,2020-03-01,0.7,29,-0.342490308946776
MO,2020-04-01,0.7,29,-0.342490308946776
MO,2020-05-01,0.6,29,-0.4942963218147801
MO,2020-06-01,0.6,29,-0.4942963218147801
MO,2020-07-01,0.6,29,-0.4942963218147801
MO,2020-08-01,0.6,29,-0.4942963218147801
MO,2020-09-01,0.6,29,-0.4942963218147801
MO,2020-10-01,0.6,29,-0.4942963218147801
MO,2020-11-01,0.6,29,-0.4942963218147801
MO,2020-12-01,0.6,29,-0.4942963218147801
MO,2021-01-01,0.6,29,-0.4942963218147801
MO,2021-02-01,0.6,29,-0.4942963218147801
MO,2021-03-01,0.5,29,-0.6733445532637656
MO,2021-04-01,0.5,29,-0.6733445532637656
MO,2021-05-01,0.5,29,-0.6733445532637656
MO,2021-06-01,0.5,29,-0.6733445532637656
MO,2021-07-01,0.5,29,-0.6733445532637656
MO,2021-08-01,0.5,29,-0.6733445532637656
MO,2021-09-01,0.5,29,-0.6733445532637656
MO,2021-10-01,0.5,29,-0.6733445532637656
MO,2021-11-01,0.5,29,-0.6733445532637656
MO,2021-12-01,0.5,29,-0.6733445532637656
MO,2022-01-01,0.5,29,-0.6733445532637656
MO,2022-02-01,0.5,29,-0.6733445532637656
MO,2022-03-01,0.4,29,-0.8915981192837835
MO,2022-04-01,0.5,29,-0.6733445532637656
MO,2022-05-01,0.4,29,-0.8915981192837835
MO,2022-06-01,0.4,29,-0.8915981192837835
MO,2022-07-01,0.4,29,-0.8915981192837835
MO,2022-08-01,0.5,29,-0.6733445532637656
MO,2022-09-01,0.4,29,-0.8915981192837835
MO,2022-10-01,0.4,29,-0.8915981192837835
MO,2022-11-01,0.4,29,-0.8915981192837835
MO,2022-12-01,0.5,29,-0.6733445532637656
MO,2023-01-01,0.5,29,-0.6733445532637656
MO,2023-02-01,0.5,29,-0.6733445532637656
MO,2023-03-01,0.5,29,-0.6733445532637656
MO,2023-04-01,0.5,29,-0.6733445532637656
MO,2023-05-01,0.4,29,-0.8915981192837835
MO,2023-06-01,0.5,29,-0.6733445532637656
MO,2023-07-01,0.5,29,-0.6733445532637656
MO,2023-08-01,0.5,29,-0.6733445532637656
MO,2023-09-01,0.5,29,-0.6733445532637656
MO,2023-10-01,0.5,29,-0.6733445532637656
MO,2023-11-01,0.6,29,-0.4942963218147801
MO,2023-12-01,0.6,29,-0.4942963218147801
MO,2024-01-01,0.6,29,-0.4942963218147801
MO,2024-02-01,0.6,29,-0.4942963218147801
MO,2024-03-01,0.6,29,-0.4942963218147801
MO,2024-04-01,0.5,29,-0.6733445532637656
MO,2024-05-01,0.6,29,-0.4942963218147801
MO,2024-06-01,0.5,29,-0.6733445532637656
MO,2024-07-01,0.6,29,-0.4942963218147801
MO,2024-08-01,0.7,29,-0.342490308946776
MO,2024-09-01,0.7,29,-0.342490308946776
MO,2024-10-01,0.7,29,-0.342490308946776
MO,2024-11-01,0.7,29,-0.342490308946776
MO,2024-12-01,0.7,29,-0.342490308946776
MO,2025-01-01,0.8,29,-0.21072103131565253
MO,2025-02-01,0.8,29,-0.21072103131565253
MO,2025-03-01,0.8,29,-0.21072103131565253
MT,2008-01-01,0.6,30,-0.4942963218147801
MT,2008-02-01,0.5,30,-0.6733445532637656
MT,2008-03-01,0.5,30,-0.6733445532637656
MT,2008-04-01,0.5,30,-0.6733445532637656
MT,2008-05-01,0.5,30,-0.6733445532637656
MT,2008-06-01,0.6,30,-0.4942963218147801
MT,2008-07-01,0.6,30,-0.4942963218147801
MT,2008-08-01,0.6,30,-0.4942963218147801
MT,2008-09-01,0.7,30,-0.342490308946776
MT,2008-10-01,0.8,30,-0.21072103131565253
